"id";"oil_field";"tag_key";"tag_value";"last_update";"last_actual_update";"description";"note";"status"
"1042";"CPPN";"Rez_WO6_V_Grad_Wat";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1043";"CPPN";"Rez_WO6_V_Grad_Oil";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1044";"CPPN";"Rez_WO6_Up_Wat";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1045";"CPPN";"Rez_WO6_Up";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1046";"CPPN";"Rez_WO6_Status";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1047";"CPPN";"Rez_WO6_Scale_Wat";"0.0";"2020-02-18 09:32:23";"2020-01-24 17:32:27";"";"";"D"
"1048";"CPPN";"Rez_WO6_Scale";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1049";"CPPN";"Rez_WO6_Mass";"0.0";"2020-02-18 09:32:23";"2020-01-24 17:32:27";"";"";"D"
"1050";"CPPN";"Rez_WO6_Level_Wat";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1051";"CPPN";"Rez_WO6_Level_Oil";"0.0";"2020-02-18 09:32:23";"2020-01-24 17:32:27";"";"";"D"
"1052";"CPPN";"Rez_WO6_Level";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1053";"CPPN";"Rez_WO6_L_LL";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1054";"CPPN";"Rez_WO6_L_HH";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1055";"CPPN";"Rez_WO6_K_Grad";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1056";"CPPN";"Rez_WO6_Down_Wat";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1057";"CPPN";"Rez_WO6_Down";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1058";"CPPN";"Rez_WO6_Dens";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1059";"CPPN";"Rez_WO6_Adjust";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1060";"CPPN";"Rez_WO2_V_Grad_Wat";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1061";"CPPN";"Rez_WO2_V_Grad_Oil";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1062";"CPPN";"Rez_WO2_Up_Wat";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1063";"CPPN";"Rez_WO2_Up";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1064";"CPPN";"Rez_WO2_Status";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1065";"CPPN";"Rez_WO2_Scale_Wat";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1066";"CPPN";"Rez_WO2_Scale";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1067";"CPPN";"Rez_WO2_Mass";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1068";"CPPN";"Rez_WO2_Level_Wat";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1069";"CPPN";"Rez_WO2_Level_Oil";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1070";"CPPN";"Rez_WO2_Level";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1071";"CPPN";"Rez_WO2_L_LL";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1072";"CPPN";"Rez_WO2_L_HH";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1073";"CPPN";"Rez_WO2_K_Grad";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1074";"CPPN";"Rez_WO2_Down_Wat";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1075";"CPPN";"Rez_WO2_Down";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1076";"CPPN";"Rez_WO2_Dens";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1077";"CPPN";"Rez_WO2_Adjust";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1078";"CPPN";"Rez_WO10_V_Grad_Wat";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1079";"CPPN";"Rez_WO10_V_Grad_Oil";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1080";"CPPN";"Rez_WO10_Up_Wat";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1081";"CPPN";"Rez_WO10_Up";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1082";"CPPN";"Rez_WO10_Status";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1083";"CPPN";"Rez_WO10_Scale_Wat";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1084";"CPPN";"Rez_WO10_Scale";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1085";"CPPN";"Rez_WO10_Mass";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1086";"CPPN";"Rez_WO10_Level_Wat";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1087";"CPPN";"Rez_WO10_Level_Oil";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1088";"CPPN";"Rez_WO10_Level";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1089";"CPPN";"Rez_WO10_L_LL";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1090";"CPPN";"Rez_WO10_L_HH";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1091";"CPPN";"Rez_WO10_K_Grad";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1092";"CPPN";"Rez_WO10_Down_Wat";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1093";"CPPN";"Rez_WO10_Down";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1094";"CPPN";"Rez_WO10_Dens";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1095";"CPPN";"Rez_WO10_Adjust";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1096";"CPPN";"Rez_WO1_V_Grad_Wat";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1097";"CPPN";"Rez_WO1_V_Grad_Oil";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1098";"CPPN";"Rez_WO1_Up_Wat";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1099";"CPPN";"Rez_WO1_Up";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1100";"CPPN";"Rez_WO1_Status";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1101";"CPPN";"Rez_WO1_Scale_Wat";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1102";"CPPN";"Rez_WO1_Scale";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1103";"CPPN";"Rez_WO1_Mass";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1104";"CPPN";"Rez_WO1_Level_Wat";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1105";"CPPN";"Rez_WO1_Level_Oil";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1106";"CPPN";"Rez_WO1_Level";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1107";"CPPN";"Rez_WO1_L_LL";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1108";"CPPN";"Rez_WO1_L_HH";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1109";"CPPN";"Rez_WO1_K_Grad";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1110";"CPPN";"Rez_WO1_Down_Wat";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1111";"CPPN";"Rez_WO1_Down";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1112";"CPPN";"Rez_WO1_Dens";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1113";"CPPN";"Rez_WO1_Adjust";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1114";"CPPN";"Rez_Wat8_V_Grad";"0.0";"2020-02-18 09:32:23";"2020-01-24 17:32:27";"";"";"D"
"1115";"CPPN";"Rez_Wat8_Up";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1116";"CPPN";"Rez_Wat8_Status";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1117";"CPPN";"Rez_Wat8_Scale";"0.0";"2020-02-18 09:32:23";"2020-01-24 17:32:27";"";"";"D"
"1118";"CPPN";"Rez_Wat8_Level";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1119";"CPPN";"Rez_Wat8_L_LL";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1120";"CPPN";"Rez_Wat8_L_HH";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1121";"CPPN";"Rez_Wat8_K_Grad";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1122";"CPPN";"Rez_Wat8_Down";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1123";"CPPN";"Rez_Wat8_Adjust";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1124";"CPPN";"Rez_Oil9_V_Grad";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1125";"CPPN";"Rez_Oil9_Up";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1126";"CPPN";"Rez_Oil9_Status";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1127";"CPPN";"Rez_Oil9_Scale";"0.0";"2020-02-18 09:32:23";"2020-01-24 17:32:27";"";"";"D"
"1128";"CPPN";"Rez_Oil9_Mass";"0.0";"2020-02-18 09:32:23";"2020-01-24 17:32:27";"";"";"D"
"1129";"CPPN";"Rez_Oil9_Level";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1130";"CPPN";"Rez_Oil9_L_LL";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1131";"CPPN";"Rez_Oil9_L_HH";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1132";"CPPN";"Rez_Oil9_K_Grad";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1133";"CPPN";"Rez_Oil9_Down";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1134";"CPPN";"Rez_Oil9_Dens";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1135";"CPPN";"Rez_Oil9_Adjust";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1136";"CPPN";"Rez_Oil7_V_Grad";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1137";"CPPN";"Rez_Oil7_Up";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1138";"CPPN";"Rez_Oil7_Status";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1139";"CPPN";"Rez_Oil7_Scale";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1140";"CPPN";"Rez_Oil7_Mass";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1141";"CPPN";"Rez_Oil7_Level";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1142";"CPPN";"Rez_Oil7_L_LL";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1143";"CPPN";"Rez_Oil7_L_HH";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1144";"CPPN";"Rez_Oil7_K_Grad";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1145";"CPPN";"Rez_Oil7_Down";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1146";"CPPN";"Rez_Oil7_Dens";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1147";"CPPN";"Rez_Oil7_Adjust";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1148";"CPPN";"Rez_Oil5_V_Grad";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1149";"CPPN";"Rez_Oil5_Up";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1150";"CPPN";"Rez_Oil5_Status";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1151";"CPPN";"Rez_Oil5_Scale";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1152";"CPPN";"Rez_Oil5_Mass";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1153";"CPPN";"Rez_Oil5_Level";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1154";"CPPN";"Rez_Oil5_L_LL";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1155";"CPPN";"Rez_Oil5_L_HH";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1156";"CPPN";"Rez_Oil5_K_Grad";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1157";"CPPN";"Rez_Oil5_Down";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1158";"CPPN";"Rez_Oil5_Dens";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1159";"CPPN";"Rez_Oil5_Adjust";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1160";"CPPN";"Rez_Oil4_V_Grad";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1161";"CPPN";"Rez_Oil4_Up";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1162";"CPPN";"Rez_Oil4_Status";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1163";"CPPN";"Rez_Oil4_Scale";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1164";"CPPN";"Rez_Oil4_Mass";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1165";"CPPN";"Rez_Oil4_Level";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1166";"CPPN";"Rez_Oil4_L_LL";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1167";"CPPN";"Rez_Oil4_L_HH";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1168";"CPPN";"Rez_Oil4_K_Grad";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1169";"CPPN";"Rez_Oil4_Down";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1170";"CPPN";"Rez_Oil4_Dens";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1171";"CPPN";"Rez_Oil4_Adjust";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1172";"CPPN";"Rez_Oil3_V_Grad";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1173";"CPPN";"Rez_Oil3_Up";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1174";"CPPN";"Rez_Oil3_Status";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1175";"CPPN";"Rez_Oil3_Scale";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1176";"CPPN";"Rez_Oil3_Mass";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1177";"CPPN";"Rez_Oil3_Level";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1178";"CPPN";"Rez_Oil3_L_LL";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1179";"CPPN";"Rez_Oil3_L_HH";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1180";"CPPN";"Rez_Oil3_K_Grad";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1181";"CPPN";"Rez_Oil3_Down";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1182";"CPPN";"Rez_Oil3_Dens";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1183";"CPPN";"Rez_Oil3_Adjust";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1184";"CPPN";"Rez_Oil10_V_Grad";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1185";"CPPN";"Rez_Oil10_Up";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1186";"CPPN";"Rez_Oil10_Status";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1187";"CPPN";"Rez_Oil10_Scale";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1188";"CPPN";"Rez_Oil10_Mass";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1189";"CPPN";"Rez_Oil10_Level";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1190";"CPPN";"Rez_Oil10_L_LL";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1191";"CPPN";"Rez_Oil10_L_HH";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1192";"CPPN";"Rez_Oil10_K_Grad";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1193";"CPPN";"Rez_Oil10_Down";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1194";"CPPN";"Rez_Oil10_Dens";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1195";"CPPN";"Rez_Oil10_Adjust";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"1196";"SYSTEMS";"Last_Update_Zamer_id";"2000076453396";"2022-05-15 20:53:15";"0000-00-00 00:00:00";"";"";"A"
"1224";"ZHT";"ST1_PT1_1";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1225";"ZHT";"ST1_PT1_2";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1226";"ZHT";"ST1_TT2_1";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1227";"ZHT";"ST2_PT1_3";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1228";"ZHT";"ST2_PT1_4";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1229";"ZHT";"ST2_TT2_2";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1230";"ZHT";"ST3_PT1_5";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1231";"ZHT";"ST3_PT1_6";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1232";"ZHT";"ST3_TT2_3";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1233";"ZHT";"ST4_PT1_7";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1234";"ZHT";"ST4_PT1_8";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1235";"ZHT";"ST4_TT2_4";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1236";"ZHT";"ST5_PT1_9";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1237";"ZHT";"ST5_PT1_10";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1238";"ZHT";"ST5_TT2_5";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1239";"ZHT";"ST6_PT1_11";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1240";"ZHT";"ST6_PT1_12";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1241";"ZHT";"ST6_TT2_6";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1242";"ZHT";"ST7_PT1_13";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1243";"ZHT";"ST7_PT1_14";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1244";"ZHT";"ST7_TT2_7";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1245";"ZHT";"ST8_PT1_15";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1246";"ZHT";"ST8_PT1_16";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1247";"ZHT";"ST8_TT2_8";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1248";"ZHT";"ST9_PT1_17";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1249";"ZHT";"ST9_PT1_18";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1250";"ZHT";"ST9_TT2_9";"0";"2020-03-15 23:27:27";"2019-07-31 08:58:35";"";"";"D"
"1566";"UAZ";"Current_PPD";"0.0";"2022-05-15 16:45:57";"2022-05-15 08:47:44";"";"";"A"
"1567";"UAZ";"Vysota1";"2000.0";"2022-05-15 16:45:57";"2022-05-15 08:50:25";"";"";"A"
"1573";"UAZ";"Press_PPD";"4.4169383049";"2022-05-15 16:45:57";"2022-05-15 11:42:18";"";"";"A"
"1574";"UAZ";"Total_PPD";"370340.3125";"2022-05-15 16:45:57";"2022-05-15 08:47:44";"";"";"A"
"1575";"UAZ";"Pump1_PPD";"None";"2021-01-04 15:39:48";"2021-01-04 15:39:48";"";"";"D"
"1576";"UAZ";"Pump2_PPD";"None";"2021-01-04 15:39:48";"2021-01-04 15:39:48";"";"";"D"
"1577";"UAZ";"H2_UAZ";"30.7124023438";"2022-05-15 16:45:57";"2022-05-15 11:41:24";"";"";"A"
"1578";"UAZ";"T2_UAZ";"52.9169921875";"2022-05-15 16:45:57";"2022-05-15 11:41:24";"";"";"A"
"1579";"UAZ";"V2_UAZ";"1.14010620117";"2022-05-15 16:45:57";"2022-05-15 11:32:24";"";"";"A"
"1580";"UAZ";"H1_UAZ";"0.851547241211";"2022-05-15 16:45:57";"2022-05-15 11:42:11";"";"";"A"
"1581";"UAZ";"T1_UAZ";"2.82818603516";"2022-05-15 16:45:57";"2022-05-15 11:41:24";"";"";"A"
"1582";"UAZ";"V1_UAZ";"20.6831054688";"2022-05-15 16:45:57";"2022-05-15 11:42:02";"";"";"A"
"1583";"UAZ";"Mezhfazni_Uroven";"250.434036255";"2022-05-15 16:45:57";"2022-05-15 11:42:18";"";"";"A"
"1584";"UAZ";"Neft";"6117.1875";"2022-05-15 16:45:57";"2022-05-15 11:42:19";"";"";"A"
"1585";"UAZ";"Uroven";"6367.62158203";"2022-05-15 16:45:57";"2022-05-15 11:42:19";"";"";"A"
"1586";"UAZ";"Uaz_RVS1_Volume";"9999.0";"2021-01-04 15:39:48";"2020-12-29 11:24:30";"";"";"D"
"1587";"UAZ";"H3_UAZ";"2.89624023438";"2022-05-15 16:45:57";"2022-05-15 11:42:11";"";"";"A"
"1588";"UAZ";"T3_UAZ";"30.7001953125";"2022-05-15 16:45:57";"2022-05-15 11:42:03";"";"";"A"
"1589";"UAZ";"V3_UAZ";"98.185546875";"2022-05-15 16:45:57";"2022-05-15 11:42:11";"";"";"A"
"1590";"UAZ";"H3w_UAZ";"1.87850952148";"2022-05-15 16:45:57";"2022-05-15 11:42:16";"";"";"A"
"1591";"UAZ";"H4_UAZ";"2.82983398438";"2022-05-15 16:45:57";"2022-05-15 11:42:15";"";"";"A"
"1592";"UAZ";"T4_UAZ";"52.9169921875";"2022-05-15 16:45:57";"2022-05-15 11:42:15";"";"";"A"
"1593";"UAZ";"V4_UAZ";"88.037109375";"2022-05-15 16:45:57";"2022-05-15 11:42:15";"";"";"A"
"1594";"UAZ";"H4w_UAZ";"1.14010620117";"2022-05-15 16:45:57";"2022-05-15 11:42:07";"";"";"A"
"1595";"UAZ";"INLET_PRESSURE_H1_Outv";"3.46151638031";"2022-05-15 16:45:57";"2022-05-15 11:42:19";"";"";"A"
"1596";"UAZ";"OUTLET_PRESSURE_H1_Outv";"2.48120999336";"2022-05-15 16:45:57";"2022-05-15 11:42:19";"";"";"A"
"1597";"UAZ";"INLET_TEMPERATURE_H1_Outv";"23.2963790894";"2022-05-15 16:45:57";"2022-05-15 11:42:16";"";"";"A"
"1598";"UAZ";"OUTLET_TEMPERATURE_H1_Outv";"55.4873962402";"2022-05-15 16:45:57";"2022-05-15 11:42:19";"";"";"A"
"1599";"UAZ";"HEATER_1_MAIN_DB_HEATER_STATE_ON";"True";"2022-05-15 16:45:57";"2022-05-15 08:48:01";"";"";"A"
"1600";"UAZ";"INLET_PRESSURE_H2_Outv";"1.53993177414";"2022-05-15 16:45:57";"2022-05-15 11:42:15";"";"";"A"
"1601";"UAZ";"OUTLET_PRESSURE_H2_Outv";"3.19442129135";"2022-05-15 16:45:57";"2022-05-15 11:42:16";"";"";"A"
"1602";"UAZ";"INLET_TEMPERATURE_H2_Outv";"32.021697998";"2022-05-15 16:45:57";"2022-05-15 11:42:19";"";"";"A"
"1603";"UAZ";"OUTLET_TEMPERATURE_H2_Outv";"39.7708816528";"2022-05-15 16:45:57";"2022-05-15 11:42:17";"";"";"A"
"1604";"UAZ";"HEATER_2_MAIN_DB_HEATER_STATE_ON";"True";"2022-05-15 16:45:57";"2022-05-15 08:48:01";"";"";"A"
"1605";"UAZ";"Pump1_Oil";"None";"2021-01-04 15:39:48";"2021-01-04 15:39:48";"";"";"D"
"1606";"UAZ";"Pump2_Oil";"None";"2021-01-04 15:39:48";"2021-01-04 15:39:48";"";"";"D"
"1607";"UAZ";"Density_UAZ";"869.701965332";"2022-05-15 16:45:57";"2022-05-15 11:42:17";"";"";"A"
